event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim
harvey-2017,Hurricane Harvey,Hurricane,2017,48039661900,185.999,10237897.78,3003432.79,175662.19,13416992.76,72134.7
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662000,89.0,3820412.61,1170208.02,57351.4,5047972.03,56718.79
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662100,285.0,16907797.03,4459343.86,461931.64,21829072.53,76593.24
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662200,24.0,974390.95,240964.84,30000.0,1245355.79,51889.82
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662300,3.0,13873.3,0.0,0.0,13873.3,4624.43
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662400,71.0,3505917.67,1220841.63,0.0,4726759.3,66574.07
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662500,258.0,20775936.49,6455106.03,477106.28,27708148.8,107395.93
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662600,54.0,4153783.27,1267732.47,0.0,5421515.74,100398.44
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662700,51.0,4324151.3,1241146.02,21865.93,5587163.25,109552.22
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662800,121.0,6764256.52,1610004.2,125297.63,8499558.35,70244.28
harvey-2017,Hurricane Harvey,Hurricane,2017,48039662900,192.0,11563361.32,3537790.79,120000.0,15221152.11,79276.83
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663000,123.0,4938649.43,1454176.86,69215.0,6462041.29,52536.92
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663100,454.0,41347472.9,15034049.53,992923.75,57374446.18,126375.43
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663200,4.0,29708.56,26111.39,0.0,55819.95,13954.99
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663300,1.0,82677.47,62310.49,0.0,144987.96,144987.96
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663400,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663500,3.0,24111.41,0.0,0.0,24111.41,8037.14
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663600,2.0,2148.14,0.0,0.0,2148.14,1074.07
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663700,149.0,10615601.81,5084394.9,0.0,15699996.71,105369.11
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663800,2.0,57407.26,0.0,0.0,57407.26,28703.63
harvey-2017,Hurricane Harvey,Hurricane,2017,48039663900,3.0,100621.36,0.0,0.0,100621.36,33540.45
harvey-2017,Hurricane Harvey,Hurricane,2017,48039664000,6.0,105376.5,15172.85,0.0,120549.35,20091.56
harvey-2017,Hurricane Harvey,Hurricane,2017,48039664100,106.0,2199803.06,442345.01,59999.75,2702147.83,25492.06
harvey-2017,Hurricane Harvey,Hurricane,2017,48039664200,40.953,105191.22,44906.96,0.0,150098.17,3665.12
harvey-2017,Hurricane Harvey,Hurricane,2017,48039664300,16.0,32286.79,0.0,0.0,32286.79,2017.92
harvey-2017,Hurricane Harvey,Hurricane,2017,48039664400,24.981,751171.52,252185.44,0.0,1003356.95,40165.17
harvey-2017,Hurricane Harvey,Hurricane,2017,48039664501,184.001,8355255.19,3278212.65,45000.0,11678467.84,63469.69
harvey-2017,Hurricane Harvey,Hurricane,2017,48039990000,0.065,677.41,238.4,0.0,915.81,14006.38
harvey-2017,Hurricane Harvey,Hurricane,2017,48041000101,1.0,20.59,0.0,0.0,20.59,20.59
harvey-2017,Hurricane Harvey,Hurricane,2017,48041000201,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48041000202,1.0,31016.94,0.0,0.0,31016.94,31016.94
harvey-2017,Hurricane Harvey,Hurricane,2017,48041000400,2.0,161.12,0.0,0.0,161.12,80.56
harvey-2017,Hurricane Harvey,Hurricane,2017,48041001601,3.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48041001604,6.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48041001900,3.0,3765.47,0.0,0.0,3765.47,1255.16
harvey-2017,Hurricane Harvey,Hurricane,2017,48041002001,0.999,16464.64,0.0,0.0,16464.64,16486.24
harvey-2017,Hurricane Harvey,Hurricane,2017,48041002002,1.001,21.6,0.0,0.0,21.6,21.57
harvey-2017,Hurricane Harvey,Hurricane,2017,48041002011,1.0,14645.14,0.0,0.0,14645.14,14645.25
harvey-2017,Hurricane Harvey,Hurricane,2017,48041002014,35.0,25108.0,0.0,0.0,25108.0,717.38
harvey-2017,Hurricane Harvey,Hurricane,2017,48041980000,0.0,0.25,0.0,0.0,0.25,717.38
harvey-2017,Hurricane Harvey,Hurricane,2017,48051970400,1.0,11371.41,30000.0,0.0,41371.41,41371.41
harvey-2017,Hurricane Harvey,Hurricane,2017,48051970500,3.0,364768.82,5000.0,0.0,369768.82,123256.27
harvey-2017,Hurricane Harvey,Hurricane,2017,48053960700,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48055960101,0.021,12.0,0.0,0.0,12.0,566.8
harvey-2017,Hurricane Harvey,Hurricane,2017,48055960500,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48055960700,1.0,64374.26,3383.7,0.0,67757.96,67757.96
harvey-2017,Hurricane Harvey,Hurricane,2017,48057000100,26.0,521972.53,221779.84,0.0,743752.37,28605.86
harvey-2017,Hurricane Harvey,Hurricane,2017,48057000200,11.0,27455.27,1822.06,0.0,29277.32,2661.5
harvey-2017,Hurricane Harvey,Hurricane,2017,48057000300,35.0,302320.6,57003.0,0.0,359323.6,10266.39
harvey-2017,Hurricane Harvey,Hurricane,2017,48057000400,65.0,935606.94,117034.68,0.0,1052641.63,16194.57
harvey-2017,Hurricane Harvey,Hurricane,2017,48057000500,127.0,910881.54,194791.34,0.0,1105672.88,8706.09
harvey-2017,Hurricane Harvey,Hurricane,2017,48061010100,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48061010302,0.004,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48061011902,0.996,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48061012305,9.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48061014001,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48071710100,69.954,4499334.9,963408.09,0.0,5462742.99,78090.8
harvey-2017,Hurricane Harvey,Hurricane,2017,48071710200,429.046,33516162.13,14585951.79,0.0,48102113.92,112114.05
harvey-2017,Hurricane Harvey,Hurricane,2017,48071710300,27.0,1593469.82,843203.17,29870.0,2466542.99,91353.44
harvey-2017,Hurricane Harvey,Hurricane,2017,48071710401,127.0,8045742.67,3327341.64,0.0,11373084.31,89551.84
harvey-2017,Hurricane Harvey,Hurricane,2017,48071710500,63.0,2643436.02,794680.7,0.0,3438116.72,54573.28
harvey-2017,Hurricane Harvey,Hurricane,2017,48071710600,0.607,17561.49,4269.2,0.0,21830.7,35976.39
harvey-2017,Hurricane Harvey,Hurricane,2017,48089750100,3.0,129811.27,42079.93,0.0,171891.21,57297.24
harvey-2017,Hurricane Harvey,Hurricane,2017,48089750200,1.0,0.19,0.06,0.0,0.25,0.25
harvey-2017,Hurricane Harvey,Hurricane,2017,48089750300,1.0,725.79,4236.6,0.0,4962.39,4962.39
harvey-2017,Hurricane Harvey,Hurricane,2017,48089750400,15.0,1404268.69,208720.42,0.0,1612989.11,107532.61
harvey-2017,Hurricane Harvey,Hurricane,2017,48089750500,10.0,719058.89,67090.29,0.0,786149.18,78614.88
harvey-2017,Hurricane Harvey,Hurricane,2017,48091310300,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48091310902,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48113017400,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48123970200,2.0,14313.03,0.0,0.0,14313.03,7156.52
harvey-2017,Hurricane Harvey,Hurricane,2017,48123970300,19.0,769652.2,182986.27,30000.0,982638.47,51717.81
harvey-2017,Hurricane Harvey,Hurricane,2017,48123970400,4.0,91406.58,56747.02,0.0,148153.6,37038.4
harvey-2017,Hurricane Harvey,Hurricane,2017,48149970100,1.0,33300.0,0.0,0.0,33300.0,33300.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48149970200,2.0,25790.1,17100.0,0.0,42890.1,21445.05
harvey-2017,Hurricane Harvey,Hurricane,2017,48149970300,46.0,4377931.64,526732.77,10276.74,4914941.15,106846.55
harvey-2017,Hurricane Harvey,Hurricane,2017,48149970400,6.0,706246.98,232572.31,0.0,938819.29,156469.88
harvey-2017,Hurricane Harvey,Hurricane,2017,48149970700,2.0,48617.56,0.0,0.0,48617.56,24308.78
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670101,7.0,72489.36,9174.77,0.0,81664.13,11666.3
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670102,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670200,18.0,515955.7,30050.77,0.0,546006.47,30333.69
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670300,8.109,65337.46,5754.19,0.0,71091.65,8767.24
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670400,8.015,45871.26,2047.15,0.0,47918.41,5978.5
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670500,17.0,272261.68,89269.84,0.0,361531.52,21266.56
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670601,26.949,313904.06,41449.94,0.0,355354.0,13186.18
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670602,5.051,53114.2,48298.95,0.0,101413.15,20077.69
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670700,24.023,1694701.79,783022.67,0.0,2477724.46,103137.91
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670800,17.004,560883.57,217908.92,0.0,778792.49,45800.52
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670901,75.531,2364204.7,838821.73,0.0,3203026.43,42406.75
harvey-2017,Hurricane Harvey,Hurricane,2017,48157670902,14.469,574408.12,271391.08,0.0,845799.2,58456.19
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671001,44.0,1376062.6,439217.67,0.0,1815280.27,41256.37
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671002,33.0,261992.2,65434.9,0.0,327427.1,9922.03
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671100,28.0,521153.03,149556.67,0.0,670709.7,23953.92
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671200,8.0,134050.31,40000.0,0.0,174050.31,21756.29
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671300,4.0,101169.68,8276.7,0.0,109446.38,27361.6
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671400,1.003,36456.39,2602.37,0.0,39058.76,38960.42
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671501,14.051,72610.6,57396.45,0.0,130007.04,9252.46
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671502,7.0,524240.3,0.0,0.0,524240.3,74891.47
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671601,12.0,18200.65,8590.4,0.0,26791.05,2232.59
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671602,8.0,25383.46,0.0,0.0,25383.46,3172.93
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671700,33.946,1219519.71,18494.65,0.0,1238014.36,36469.68
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671800,10.0,292716.34,189031.82,0.0,481748.16,48174.82
harvey-2017,Hurricane Harvey,Hurricane,2017,48157671900,15.227,146542.53,1095.92,0.0,147638.45,9695.77
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672001,17.159,439369.78,56220.57,0.0,495590.35,28881.67
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672002,3.0,66640.62,20416.13,0.0,87056.75,29018.92
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672100,12.998,75422.13,432.61,0.0,75854.73,5836.1
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672200,5.0,14214.14,0.0,0.0,14214.14,2842.83
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672301,2.002,2911.09,3845.01,0.0,6756.1,3375.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672302,9.011,84204.35,34436.71,0.0,118641.06,13165.98
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672400,12.987,197090.85,10307.88,0.0,207398.73,15969.7
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672500,7.0,14010.06,6560.23,0.0,20570.29,2938.61
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672601,12.0,70527.86,1814.0,0.0,72341.86,6028.49
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672602,2.99,14236.43,6674.96,0.0,20911.39,6992.86
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672701,26.085,1461843.92,424581.53,0.0,1886425.45,72317.08
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672702,26.864,1131608.85,416032.57,0.0,1547641.42,57610.5
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672800,39.0,1353864.52,428082.8,0.0,1781947.32,45690.96
harvey-2017,Hurricane Harvey,Hurricane,2017,48157672900,164.06,9337634.71,3874690.19,0.0,13212324.9,80533.37
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673001,5.999,29388.65,0.0,0.0,29388.65,4898.76
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673002,543.0,86602293.75,33636948.01,0.0,120239241.76,221435.07
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673003,343.0,33851885.54,12888621.42,0.0,46740506.96,136269.7
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673101,145.327,15386431.63,3228327.28,0.0,18614758.9,128088.83
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673102,32.37,2722952.4,870289.81,0.0,3593242.21,111005.87
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673200,235.997,21764477.26,4888377.81,360391.87,27013246.93,114464.15
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673300,134.0,12161968.46,3695546.08,90000.0,15947514.54,119011.3
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673400,605.998,39100989.53,9919160.09,20021.17,49040170.79,80924.7
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673500,20.187,277757.45,52403.35,0.0,330160.8,16354.76
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673600,72.815,3877632.64,923892.69,0.0,4801525.33,65941.43
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673800,61.0,1978590.67,434929.1,0.0,2413519.77,39565.9
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673901,44.958,15958.97,487.57,0.0,16446.54,365.82
harvey-2017,Hurricane Harvey,Hurricane,2017,48157673902,8.045,496603.63,70986.68,0.0,567590.32,70555.52
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674000,17.0,113542.33,0.0,0.0,113542.33,6679.1
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674100,56.0,1520070.08,396041.37,0.0,1916111.45,34216.28
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674200,15.0,879980.88,119768.1,0.0,999748.98,66648.39
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674300,23.869,16251.31,0.0,0.0,16251.31,680.85
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674400,141.948,10635360.06,3600072.95,0.0,14235433.01,100285.98
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674501,84.395,5007755.28,1827350.42,0.0,6835105.7,80989.54
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674502,241.788,3442096.0,988988.03,0.0,4431084.04,18326.3
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674601,12.043,89565.44,173.73,0.0,89739.17,7451.61
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674602,48.957,1360765.18,198162.66,0.0,1558927.84,31842.51
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674603,9.0,74282.41,31651.71,0.0,105934.12,11770.46
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674604,5.0,26054.3,0.0,0.0,26054.3,5210.86
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674700,27.0,216353.13,29128.8,0.0,245481.93,9091.92
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674800,33.0,102747.26,0.0,0.0,102747.26,3113.55
harvey-2017,Hurricane Harvey,Hurricane,2017,48157674900,3.168,37284.97,1079.9,596.57,38961.44,12298.89
harvey-2017,Hurricane Harvey,Hurricane,2017,48157675000,16.758,304968.48,33217.32,59140.11,397325.91,23710.32
harvey-2017,Hurricane Harvey,Hurricane,2017,48157675100,3.075,6368.45,147.89,263.31,6779.66,2205.05
harvey-2017,Hurricane Harvey,Hurricane,2017,48157675200,4.0,74201.46,0.0,0.0,74201.46,18550.37
harvey-2017,Hurricane Harvey,Hurricane,2017,48157675300,4.0,70076.06,29708.17,0.0,99784.23,24946.06
harvey-2017,Hurricane Harvey,Hurricane,2017,48157675400,10.004,140301.0,53548.77,12.45,193862.22,19378.86
harvey-2017,Hurricane Harvey,Hurricane,2017,48157675500,43.0,1966184.22,363798.63,0.0,2329982.85,54185.65
harvey-2017,Hurricane Harvey,Hurricane,2017,48157675600,43.0,1429899.64,544910.5,0.0,1974810.14,45925.82
harvey-2017,Hurricane Harvey,Hurricane,2017,48157675700,29.0,1322096.56,350131.43,30000.0,1702227.99,58697.52
harvey-2017,Hurricane Harvey,Hurricane,2017,48157675800,22.996,1685549.42,458967.62,75361.43,2219878.47,96532.4
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720100,207.0,24220557.84,7824045.34,30000.0,32074603.18,154949.77
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720200,514.0,74348958.91,28544670.35,79088.75,102972718.01,200336.03
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720301,161.0,23470074.73,5430599.47,30000.0,28930674.2,179693.63
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720302,81.502,4613550.72,1745926.33,0.0,6359477.04,78028.57
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720400,76.0,6320744.8,2452378.92,0.0,8773123.72,115435.84
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720501,409.0,52563618.47,20983336.94,0.0,73546955.41,179821.41
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720502,153.928,7269982.52,1910657.1,0.0,9180639.62,59642.59
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720503,237.003,11214931.73,3289348.72,0.0,14504280.45,61198.71
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720600,937.039,80674311.9,30755908.54,29992.29,111460212.73,118949.35
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720700,208.0,13685862.46,3952300.71,15000.0,17653163.17,84870.98
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720800,430.0,42185410.66,16972480.99,0.0,59157891.65,137576.49
harvey-2017,Hurricane Harvey,Hurricane,2017,48167720900,633.0,78562778.46,28716774.95,101233.5,107380786.91,169637.89
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721000,152.895,6950073.56,2211097.39,29979.42,9191150.38,60114.09
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721100,369.105,19721212.65,6434402.32,20.58,26155635.55,70862.33
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721201,191.0,11230156.54,3250139.4,0.0,14480295.94,75813.07
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721202,224.0,14692659.12,6167739.07,0.0,20860398.19,93126.78
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721300,121.0,4679821.33,1030039.28,0.0,5709860.61,47188.93
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721400,74.0,941849.0,467670.4,0.0,1409519.4,19047.56
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721500,223.132,3911558.75,1206779.61,83969.31,5202307.67,23314.94
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721600,91.868,3237726.23,855104.41,0.0,4092830.64,44551.16
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721700,160.0,7357188.81,2053398.03,0.0,9410586.84,58816.17
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721800,57.2,842043.24,285961.71,0.0,1128004.95,19720.28
harvey-2017,Hurricane Harvey,Hurricane,2017,48167721900,160.983,6826906.49,2465024.34,0.0,9291930.83,57720.1
harvey-2017,Hurricane Harvey,Hurricane,2017,48167722001,49.992,941507.69,350724.89,0.0,1292232.59,25848.79
harvey-2017,Hurricane Harvey,Hurricane,2017,48167722002,35.0,735972.33,172722.53,0.0,908694.86,25962.71
harvey-2017,Hurricane Harvey,Hurricane,2017,48167722100,21.0,256695.61,10228.29,0.0,266923.9,12710.66
harvey-2017,Hurricane Harvey,Hurricane,2017,48167722200,4.0,92461.77,74187.04,0.0,166648.81,41662.2
harvey-2017,Hurricane Harvey,Hurricane,2017,48167722300,21.0,351269.28,39164.05,0.0,390433.33,18592.06
harvey-2017,Hurricane Harvey,Hurricane,2017,48167722600,26.0,1183410.92,525305.04,0.0,1708715.96,65719.84
harvey-2017,Hurricane Harvey,Hurricane,2017,48167722700,119.0,5939287.71,1938276.69,0.0,7877564.4,66198.02
harvey-2017,Hurricane Harvey,Hurricane,2017,48167722800,41.0,2080369.49,732790.5,0.0,2813159.99,68613.66
harvey-2017,Hurricane Harvey,Hurricane,2017,48167722900,73.565,3059050.8,925741.29,0.0,3984792.09,54166.8
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723000,64.435,3540047.5,971168.57,0.0,4511216.07,70012.12
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723100,50.0,1986375.13,543208.72,0.0,2529583.85,50591.68
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723200,205.024,12478481.69,3891528.78,5.02,16370015.49,79844.25
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723300,239.011,15889505.51,5488651.71,49292.69,21427449.91,89650.43
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723400,279.995,17147582.71,6604124.44,0.0,23751707.14,84829.16
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723501,35.349,1597280.4,629055.55,0.0,2226335.95,62980.87
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723502,309.645,18460274.81,7682705.9,0.0,26142980.71,84428.97
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723600,152.719,7669407.86,2732160.03,0.0,10401567.89,68108.99
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723700,82.968,2821053.01,681678.04,0.0,3502731.05,42218.07
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723800,84.038,2489510.79,520780.54,0.0,3010291.33,35820.59
harvey-2017,Hurricane Harvey,Hurricane,2017,48167723900,52.444,543003.17,125065.67,0.0,668068.84,12738.69
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724000,14.792,29093.21,7627.86,0.0,36721.07,2482.58
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724101,16.0,327034.65,123710.64,0.0,450745.29,28171.58
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724200,36.0,288102.21,33735.67,0.0,321837.88,8939.94
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724300,57.001,270921.48,133.53,0.0,271055.01,4755.29
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724400,43.0,499562.09,74084.86,0.0,573646.95,13340.63
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724500,123.0,5029897.91,730369.93,0.0,5760267.84,46831.45
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724600,49.0,208814.19,28073.85,0.0,236888.04,4834.45
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724700,41.0,605327.07,54892.14,0.0,660219.21,16102.91
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724800,12.0,119313.27,44197.7,0.0,163510.97,13625.91
harvey-2017,Hurricane Harvey,Hurricane,2017,48167724900,15.0,101846.03,41732.28,0.0,143578.31,9571.89
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725000,10.0,87872.98,0.0,0.0,87872.98,8787.3
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725100,22.0,498719.11,65374.1,0.0,564093.21,25640.6
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725200,35.0,646292.56,49548.35,0.0,695840.91,19881.17
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725300,27.0,169923.5,54705.26,0.0,224628.76,8319.58
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725400,33.0,317048.81,81325.01,0.0,398373.82,12071.93
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725500,14.0,109258.4,0.0,0.0,109258.4,7804.17
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725600,58.0,2866775.41,70194.81,0.0,2936970.22,50637.42
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725700,17.0,118608.56,0.0,0.0,118608.56,6976.97
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725800,64.0,943636.37,222211.24,0.0,1165847.61,18216.37
harvey-2017,Hurricane Harvey,Hurricane,2017,48167725900,53.0,80724.89,2495.6,0.0,83220.49,1570.2
harvey-2017,Hurricane Harvey,Hurricane,2017,48167726000,12.281,39030.92,5028.01,0.0,44058.93,3587.6
harvey-2017,Hurricane Harvey,Hurricane,2017,48167726100,103.0,325097.45,38881.04,0.0,363978.49,3533.77
harvey-2017,Hurricane Harvey,Hurricane,2017,48167726200,29.487,1200976.83,461310.75,0.0,1662287.59,56372.89
harvey-2017,Hurricane Harvey,Hurricane,2017,48177000200,4.0,173535.88,8841.95,0.0,182377.83,45596.23
harvey-2017,Hurricane Harvey,Hurricane,2017,48177000300,0.0,6.74,0.34,0.0,7.08,45596.23
harvey-2017,Hurricane Harvey,Hurricane,2017,48181001300,1.0,4924.57,0.0,0.0,4924.57,4924.57
harvey-2017,Hurricane Harvey,Hurricane,2017,48185180101,1.0,2168.46,13284.25,0.0,15452.71,15452.59
harvey-2017,Hurricane Harvey,Hurricane,2017,48185180102,3.0,77788.33,3838.74,0.0,81627.07,27209.02
harvey-2017,Hurricane Harvey,Hurricane,2017,48185180200,4.0,47489.83,5945.35,0.0,53435.18,13358.8
harvey-2017,Hurricane Harvey,Hurricane,2017,48185180301,1.0,0.0,8434.06,0.0,8434.06,8434.06
harvey-2017,Hurricane Harvey,Hurricane,2017,48187210504,1.0,46285.28,7463.42,0.0,53748.7,53748.7
harvey-2017,Hurricane Harvey,Hurricane,2017,48187210506,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48187210507,1.0,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48187210607,0.002,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48187210608,0.998,0.0,0.0,0.0,0.0,0.0
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030100,3.0,299318.25,170796.89,0.0,470115.14,156705.05
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030200,456.0,67866746.17,26273335.51,162090.7,94302172.38,206803.01
harvey-2017,Hurricane Harvey,Hurricane,2017,48199030300,35.004,1574762.79,486159.33,0.0,2060922.12,58876.05
