event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2022,claims_per_1000_residents,claim_payments_per_capita
ian,Hurricane Ian,Hurricane,2022,12117021318,3,47820.23,29277.99,0.00,77098.22,25699.41,8293,0.361751,9.30
ian,Hurricane Ian,Hurricane,2022,12117021319,3,58631.67,12000.00,0.00,70631.67,23543.89,1558,1.925546,45.33
ian,Hurricane Ian,Hurricane,2022,12117021320,4,84286.15,15406.65,0.00,99692.80,24923.20,7601,0.526247,13.12
ian,Hurricane Ian,Hurricane,2022,12117021321,1,6644.57,0.00,0.00,6644.57,6644.57,2954,0.338524,2.25
ian,Hurricane Ian,Hurricane,2022,12117021401,13,612762.43,73139.47,0.00,685901.90,52761.68,8825,1.473088,77.72
ian,Hurricane Ian,Hurricane,2022,12117021403,18,1270780.93,364371.53,0.00,1635152.46,90841.80,8653,2.080203,188.97
ian,Hurricane Ian,Hurricane,2022,12117021404,17,780067.07,121641.78,0.00,901708.85,53041.70,9152,1.857517,98.53
ian,Hurricane Ian,Hurricane,2022,12117021504,2,247939.84,15000.00,0.00,262939.84,131469.92,3077,0.649984,85.45
ian,Hurricane Ian,Hurricane,2022,12117021507,3,90021.55,0.00,0.00,90021.55,30007.18,7313,0.410228,12.31
ian,Hurricane Ian,Hurricane,2022,12117021606,2,3366.79,0.00,0.00,3366.79,1683.39,7286,0.274499,0.46
ian,Hurricane Ian,Hurricane,2022,12117021608,4,152776.26,0.00,0.00,152776.26,38194.06,6805,0.587803,22.45
ian,Hurricane Ian,Hurricane,2022,12117021612,3,14385.27,0.00,0.00,14385.27,4795.09,4942,0.607042,2.91
ian,Hurricane Ian,Hurricane,2022,12117021614,23,1697068.32,412940.71,0.00,2110009.03,91739.52,5245,4.385129,402.29
ian,Hurricane Ian,Hurricane,2022,12117021617,3,260713.54,91121.56,0.00,351835.10,117278.37,7033,0.426561,50.03
ian,Hurricane Ian,Hurricane,2022,12117021704,1,0.00,0.00,0.00,0.00,0.00,4908,0.203749,0.00
ian,Hurricane Ian,Hurricane,2022,12117021705,1,139000.00,1000.00,0.00,140000.00,140000.00,5543,0.180408,25.26
ian,Hurricane Ian,Hurricane,2022,12117021706,3,34474.54,2322.55,0.00,36797.09,12265.70,3841,0.781047,9.58
ian,Hurricane Ian,Hurricane,2022,12117021707,1,0.00,0.00,0.00,0.00,0.00,7086,0.141123,0.00
ian,Hurricane Ian,Hurricane,2022,12117021802,31,2258665.16,297093.70,0.00,2555758.86,82443.83,4381,7.076010,583.37
ian,Hurricane Ian,Hurricane,2022,12117021806,2,3326.64,0.00,0.00,3326.64,1663.32,5569,0.359131,0.60
ian,Hurricane Ian,Hurricane,2022,12117021901,1,22846.33,0.00,0.00,22846.33,22846.33,5186,0.192827,4.41
ian,Hurricane Ian,Hurricane,2022,12117021902,2,2649.97,0.00,0.00,2649.97,1324.98,4772,0.419111,0.56
ian,Hurricane Ian,Hurricane,2022,12117022001,7,161413.23,8139.69,0.00,169552.92,24221.85,2955,2.368866,57.38
ian,Hurricane Ian,Hurricane,2022,12117022002,11,225763.33,18255.56,0.00,244018.89,22183.54,5650,1.946903,43.19
ian,Hurricane Ian,Hurricane,2022,12117022006,7,404404.30,19725.88,0.00,424130.18,60590.03,3381,2.070393,125.45
ian,Hurricane Ian,Hurricane,2022,12117022007,1,0.00,0.00,0.00,0.00,0.00,4402,0.227169,0.00
ian,Hurricane Ian,Hurricane,2022,12117022101,9,144802.77,22157.60,0.00,166960.37,18551.15,7481,1.203048,22.32
ian,Hurricane Ian,Hurricane,2022,12117022104,2,8171.83,1227.13,0.00,9398.96,4699.48,6101,0.327815,1.54
ian,Hurricane Ian,Hurricane,2022,12117022105,9,537391.57,90494.11,0.00,627885.68,69765.08,3017,2.983096,208.12
ian,Hurricane Ian,Hurricane,2022,12117022201,7,291444.72,42996.27,0.00,334440.99,47777.28,5172,1.353442,64.66
ian,Hurricane Ian,Hurricane,2022,12117022205,4,74953.48,4436.71,0.00,79390.19,19847.55,3365,1.188707,23.59
ian,Hurricane Ian,Hurricane,2022,12117022206,7,372520.24,113961.17,0.00,486481.41,69497.34,6117,1.144352,79.53
ian,Hurricane Ian,Hurricane,2022,12117022207,5,170330.04,38537.11,0.00,208867.15,41773.43,6757,0.739973,30.91
ian,Hurricane Ian,Hurricane,2022,12117022208,2,72819.09,0.00,0.00,72819.09,36409.54,4327,0.462214,16.83
ian,Hurricane Ian,Hurricane,2022,12117022209,7,627169.23,46202.00,0.00,673371.23,96195.89,3894,1.797637,172.93
ian,Hurricane Ian,Hurricane,2022,12127080101,36,2188387.47,502658.17,23425.00,2714470.64,75401.96,4595,7.834603,590.74
ian,Hurricane Ian,Hurricane,2022,12127080201,96,553255.56,8810.94,0.00,562066.50,5854.86,2347,40.903281,239.48
ian,Hurricane Ian,Hurricane,2022,12127080202,4,126462.30,27680.91,0.00,154143.21,38535.80,2376,1.683502,64.88
ian,Hurricane Ian,Hurricane,2022,12127080300,131,80057.50,0.00,0.00,80057.50,611.13,3153,41.547732,25.39
ian,Hurricane Ian,Hurricane,2022,12127080400,16,381011.65,79017.47,0.00,460029.12,28751.82,3235,4.945904,142.20
ian,Hurricane Ian,Hurricane,2022,12127080500,386,79697.49,18815.72,0.00,98513.21,255.22,2798,137.955683,35.21
ian,Hurricane Ian,Hurricane,2022,12127080600,6,100568.20,10202.74,0.00,110770.94,18461.82,3930,1.526718,28.19
