event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2016,claims_per_1000_residents,claim_payments_per_capita
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033002400,14,906827.84,0.00,0.00,906827.84,64773.42,2075,6.746988,437.03
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033002500,408,1357552.05,59229.25,30000.00,1446781.30,3546.03,3449,118.295158,419.48
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033002601,4,134013.39,35744.56,0.00,169757.95,42439.49,3970,1.007557,42.76
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033002602,37,2105171.90,160329.77,0.00,2265501.67,61229.77,3653,10.128661,620.18
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033002700,4,28316.42,0.00,0.00,28316.42,7079.10,1594,2.509410,17.76
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033002801,13,112092.78,0.00,12200.00,124292.78,9560.98,2756,4.716981,45.10
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033002802,5,207258.17,0.00,0.00,207258.17,41451.63,4179,1.196458,49.60
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003000,2,114200.00,6500.00,0.00,120700.00,60350.00,4720,0.423729,25.57
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003201,54,4041675.34,651682.47,0.00,4693357.81,86914.03,3762,14.354067,1247.57
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003202,418,35281881.59,5169870.31,72687.00,40524438.90,96948.42,3340,125.149701,12133.07
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003300,3,21156.43,0.00,0.00,21156.43,7052.14,5229,0.573723,4.05
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003400,37,1557825.64,193520.65,0.00,1751346.29,47333.68,5850,6.324786,299.38
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003501,238,22286192.62,4793177.84,115700.00,27195070.46,114265.00,3126,76.135637,8699.64
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003504,53,3183861.49,970505.57,0.00,4154367.06,78384.28,5889,8.999830,705.45
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003505,186,19303992.73,3892930.87,160850.00,23357773.60,125579.43,3814,48.767698,6124.22
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003506,79,8461662.73,4354800.49,0.00,12816463.22,162233.71,7562,10.446972,1694.85
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003507,248,23086759.96,5985323.09,31299.80,29103382.85,117352.35,5166,48.006194,5633.64
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003601,325,25543896.86,2874428.47,0.00,28418325.33,87441.00,3665,88.676671,7753.98
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003603,99,5790194.55,319693.71,30000.00,6139888.26,62019.07,2825,35.044248,2173.41
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003604,165,8855700.38,712505.25,30000.00,9598205.63,58170.94,5826,28.321318,1647.48
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003701,45,3211479.00,170380.67,0.00,3381859.67,75152.44,5967,7.541478,566.76
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003702,184,15249066.01,1016048.58,90000.00,16355114.59,88886.49,3729,49.342987,4385.93
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033003703,538,55647164.09,8639711.23,120000.00,64406875.32,119715.38,6147,87.522369,10477.77
